#   T1  T2  T3  T4  T5  T6  T7  T8  t
	56.65	65.61	65.45	55.14	65.33	71.04	58.78	39.56	492.0000
	56.87	65.78	65.60	55.35	65.60	71.26	59.00	39.65	494.0000
	57.09	65.96	65.75	55.56	65.87	71.47	59.21	39.74	496.0000
	57.30	66.12	65.89	55.75	66.13	71.67	59.42	39.83	498.0000
	57.51	66.28	66.02	55.95	66.38	71.87	59.61	39.93	500.0000
	57.71	66.45	66.15	56.14	66.63	72.06	59.80	40.02	502.0000
	57.91	66.59	66.27	56.32	66.87	72.16	59.99	40.11	504.0000
	58.11	66.56	66.15	56.51	67.08	71.72	60.17	40.21	506.0000
	58.30	66.26	65.73	56.69	67.20	70.85	60.32	40.30	508.0000
	58.48	65.77	65.07	56.84	67.19	69.78	60.42	40.40	510.0000
	58.62	65.15	64.29	56.94	67.05	68.67	60.46	40.49	512.0000
	58.71	64.48	63.45	57.00	66.82	67.61	60.42	40.59	514.0000
	58.76	63.78	62.60	57.00	66.51	66.60	60.32	40.69	516.0000
	58.77	63.10	61.77	56.96	66.15	65.67	60.14	40.79	518.0000
	58.74	62.44	60.97	56.88	65.75	64.80	59.90	40.88	520.0000
	58.68	61.81	60.22	56.76	65.33	63.99	59.62	40.98	522.0000
	58.59	61.21	59.51	56.62	64.89	63.24	59.31	41.07	524.0000
	58.48	60.64	58.84	56.46	64.45	62.56	58.96	41.17	526.0000
	58.36	60.11	58.21	56.28	63.99	61.91	58.59	41.26	528.0000
	58.22	59.60	57.63	56.09	63.54	61.31	58.22	41.35	530.0000
	58.07	59.14	57.09	55.89	63.09	60.75	57.83	41.44	532.0000
	57.92	58.69	56.58	55.68	62.64	60.22	57.43	41.53	534.0000
	57.75	58.27	56.10	55.47	62.19	59.71	57.04	41.62	536.0000
	57.59	57.88	55.66	55.25	61.75	59.24	56.64	41.69	538.0000
	57.42	57.51	55.25	55.03	61.32	58.79	56.26	41.77	540.0000
	57.25	57.16	54.86	54.81	60.89	58.37	55.87	41.85	542.0000
	57.07	56.84	54.50	54.60	60.48	57.96	55.50	41.92	544.0000
	56.89	56.52	54.16	54.38	60.07	57.57	55.13	41.98	546.0000
	56.71	56.23	53.85	54.16	59.67	57.20	54.77	42.05	548.0000
	56.54	55.95	53.55	53.95	59.28	56.85	54.42	42.11	550.0000
	56.36	55.69	53.27	53.74	58.90	56.51	54.08	42.16	552.0000
	56.19	55.44	53.01	53.53	58.53	56.18	53.76	42.22	554.0000
	56.01	55.21	52.76	53.32	58.17	55.87	53.44	42.26	556.0000
	55.84	54.98	52.53	53.13	57.81	55.57	53.14	42.31	558.0000
	55.67	54.76	52.31	52.93	57.47	55.29	52.85	42.35	560.0000
	55.50	54.57	52.10	52.72	57.14	55.01	52.56	42.38	562.0000
	55.33	54.37	51.90	52.53	56.82	54.75	52.28	42.41	564.0000
	55.17	54.19	51.72	52.34	56.50	54.49	52.01	42.44	566.0000
	55.01	54.01	51.54	52.16	56.19	54.24	51.76	42.47	568.0000
	54.85	53.84	51.37	51.98	55.89	54.00	51.53	42.49	570.0000
	54.69	53.68	51.22	51.80	55.60	53.77	51.30	42.52	572.0000
	54.53	53.53	51.06	51.64	55.32	53.54	51.07	42.53	574.0000
	54.37	53.38	50.92	51.46	55.05	53.33	50.86	42.55	576.0000
	54.22	53.23	50.78	51.30	54.78	53.12	50.65	42.55	578.0000
	54.07	53.09	50.65	51.13	54.52	52.92	50.45	42.56	580.0000
	53.93	52.96	50.53	50.98	54.27	52.73	50.26	42.57	582.0000
	53.78	52.83	50.41	50.83	54.03	52.54	50.08	42.57	584.0000
	53.64	52.71	50.29	50.67	53.79	52.36	49.90	42.57	586.0000
	53.50	52.58	50.18	50.52	53.57	52.18	49.73	42.57	588.0000
	53.37	52.47	50.08	50.38	53.34	52.01	49.57	42.57	590.0000
	53.23	52.36	49.98	50.23	53.13	51.85	49.41	42.56	592.0000
	53.09	52.24	49.88	50.10	52.92	51.70	49.27	42.55	594.0000
	52.96	52.14	49.79	49.96	52.72	51.54	49.13	42.54	596.0000
	52.84	52.04	49.69	49.83	52.52	51.39	48.98	42.54	598.0000
	52.71	51.94	49.61	49.69	52.32	51.25	48.85	42.52	600.0000
	52.58	51.84	49.52	49.56	52.14	51.11	48.72	42.50	602.0000
	52.46	51.73	49.44	49.44	51.96	50.98	48.60	42.49	604.0000
	52.34	51.73	49.46	49.32	51.79	51.21	48.48	42.48	606.0000
	52.22	51.98	49.82	49.21	51.68	52.05	48.38	42.46	608.0000
	52.11	52.49	50.48	49.11	51.70	53.21	48.31	42.45	610.0000
	52.04	53.17	51.34	49.05	51.86	54.46	48.30	42.43	612.0000
	52.00	53.94	52.29	49.04	52.14	55.69	48.37	42.41	614.0000
	52.00	54.75	53.26	49.08	52.52	56.86	48.53	42.39	616.0000
	52.06	55.55	54.24	49.17	52.96	57.94	48.75	42.38	618.0000
	52.15	56.34	55.18	49.32	53.44	58.94	49.04	42.35	620.0000
	52.28	57.09	56.07	49.49	53.95	59.88	49.38	42.34	622.0000
	52.45	57.81	56.92	49.70	54.48	60.75	49.78	42.32	624.0000
	52.64	58.50	57.71	49.94	55.02	61.55	50.20	42.30	626.0000
	52.84	59.15	58.46	50.20	55.56	62.30	50.64	42.28	628.0000
	53.06	59.77	59.16	50.47	56.11	63.00	51.10	42.27	630.0000
	53.29	60.35	59.81	50.75	56.65	63.67	51.58	42.26	632.0000
